id,admin_level,admin_name,area_id,common_id,,dimension_id,dimension_name,F/M,Unit,year,value,colnames
3337,province,Kratie,11,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3338,province,Kratie,11,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3339,province,Kratie,11,3,Violence,5,Violence Index,female,number,2015,0.01392758,VI_F
3340,province,Kratie,11,2,Reproductive health,3,Reproductive health index,female,number,2015,0.01910228,RHI_F
3341,province,Kratie,11,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3342,province,Kratie,11,1,Empowerment,1,Empowerment index,female,number,2015,0.53517269,EI_F
3343,province,Kratie,11,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3344,province,Lai Chau,172,1,Empowerment,1,Empowerment index,female,number,2015,0.281668,EI_F
3345,province,Lai Chau,172,1,Empowerment,2,Empowerment index,male,number,2015,0.50378962,EI_M
3346,province,Lai Chau,172,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3347,province,Lai Chau,172,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3348,province,Lam Dong,171,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3349,province,Lam Dong,171,1,Empowerment,2,Empowerment index,male,number,2015,0.648033,EI_M
3350,province,Lam Dong,171,2,Reproductive health,3,Reproductive health index,female,number,2015,0.29348364,RHI_F
3351,province,Lam Dong,171,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3352,province,Lam Dong,171,3,Violence,5,Violence Index,female,number,2015,0.02754821,VI_F
3353,province,Lam Dong,171,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3354,province,Lam Dong,171,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3355,province,Lam Dong,171,1,Empowerment,1,Empowerment index,female,number,2015,0.39463999,EI_F
3356,province,Lampang,77,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3357,province,Lampang,77,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3358,province,Lampang,77,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3359,province,Lampang,77,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3360,province,Lampang,77,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3361,province,Lampang,77,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3362,province,Lamphun,78,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3363,province,Lamphun,78,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3364,province,Lamphun,78,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3365,province,Lamphun,78,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3366,province,Lamphun,78,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3367,province,Lamphun,78,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3368,province,Lang Son,173,1,Empowerment,2,Empowerment index,male,number,2015,0.6963029,EI_M
3369,province,Lang Son,173,1,Empowerment,1,Empowerment index,female,number,2015,0.43523007,EI_F
3370,province,Lang Son,173,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3371,province,Lang Son,173,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3372,province,Lao Cai,170,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3373,province,Lao Cai,170,1,Empowerment,2,Empowerment index,male,number,2015,0.58953381,EI_M
3374,province,Lao Cai,170,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3375,province,Lao Cai,170,1,Empowerment,1,Empowerment index,female,number,2015,0.34134775,EI_F
3376,province,Loei,79,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3377,province,Loei,79,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3378,province,Loei,79,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3379,province,Loei,79,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3380,province,Loei,79,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3381,province,Loei,79,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3382,province,Long An,174,3,Violence,5,Violence Index,female,number,2015,0.02392345,VI_F
3383,province,Long An,174,2,Reproductive health,3,Reproductive health index,female,number,2015,0.35136418,RHI_F
3384,province,Long An,174,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3385,province,Long An,174,1,Empowerment,2,Empowerment index,male,number,2015,0.6819784,EI_M
3386,province,Long An,174,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3387,province,Long An,174,1,Empowerment,1,Empowerment index,female,number,2015,0.41298734,EI_F
3388,province,Long An,174,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3389,province,Long An,174,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3390,province,Lop Buri,80,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3391,province,Lop Buri,80,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3392,province,Lop Buri,80,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3393,province,Lop Buri,80,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3394,province,Lop Buri,80,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3395,province,Lop Buri,80,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3396,province,Louangphabang,33,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3397,province,Louangphabang,33,3,Violence,5,Violence Index,female,number,2015,0.01751314,VI_F
3398,province,Louangphabang,33,3,Violence,6,Violence Index,male,number,2015,0.01666667,VI_M
3399,province,Louangphabang,33,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
3400,province,Louangphabang,33,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
3401,province,Louangphabang,33,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
3402,province,Louangphabang,33,2,Reproductive health,3,Reproductive health index,female,number,2015,0.0217263,RHI_F
3403,province,Louangphabang,33,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
3404,province,Luang Namtha,32,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3405,province,Luang Namtha,32,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
3406,province,Luang Namtha,32,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
3407,province,Luang Namtha,32,3,Violence,5,Violence Index,female,number,2015,0.02380952,VI_F
3408,province,Luang Namtha,32,2,Reproductive health,3,Reproductive health index,female,number,2015,0.01901677,RHI_F
3409,province,Luang Namtha,32,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
3410,province,Luang Namtha,32,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
3411,province,Luang Namtha,32,3,Violence,6,Violence Index,male,number,2015,0.02659575,VI_M
3412,province,Mae Hong Son,81,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3413,province,Mae Hong Son,81,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3414,province,Mae Hong Son,81,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3415,province,Mae Hong Son,81,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3416,province,Mae Hong Son,81,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3417,province,Mae Hong Son,81,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3418,province,Magway,50,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3419,province,Magway,50,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3420,province,Magway,50,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3421,province,Magway,50,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3422,province,Magway,50,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3423,province,Magway,50,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3424,province,Maha Sarakham,82,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3425,province,Maha Sarakham,82,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3426,province,Maha Sarakham,82,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3427,province,Maha Sarakham,82,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3428,province,Maha Sarakham,82,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3429,province,Maha Sarakham,82,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3430,province,Mandalay,51,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3431,province,Mandalay,51,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3432,province,Mandalay,51,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3433,province,Mandalay,51,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3434,province,Mandalay,51,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3435,province,Mandalay,51,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3436,province,Mon,52,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3437,province,Mon,52,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3438,province,Mon,52,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3439,province,Mon,52,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3440,province,Mon,52,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3441,province,Mon,52,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3442,province,Mondolkiri,14,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3443,province,Mondolkiri,14,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3444,province,Mondolkiri,14,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3445,province,Mukdahan,83,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3446,province,Mukdahan,83,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3447,province,Mukdahan,83,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3448,province,Mukdahan,83,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3449,province,Mukdahan,83,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3450,province,Mukdahan,83,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3451,province,Nakhon Pathom,85,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3452,province,Nakhon Pathom,85,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3453,province,Nakhon Pathom,85,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3454,province,Nakhon Pathom,85,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3455,province,Nakhon Pathom,85,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3456,province,Nakhon Pathom,85,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3457,province,Nakhon Phanom,86,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3458,province,Nakhon Phanom,86,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3459,province,Nakhon Phanom,86,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3460,province,Nakhon Phanom,86,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3461,province,Nakhon Phanom,86,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3462,province,Nakhon Phanom,86,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3463,province,Nakhon Ratchasima,87,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3464,province,Nakhon Ratchasima,87,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3465,province,Nakhon Ratchasima,87,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3466,province,Nakhon Ratchasima,87,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3467,province,Nakhon Ratchasima,87,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3468,province,Nakhon Ratchasima,87,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3469,province,Nakhon Sawan,88,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3470,province,Nakhon Sawan,88,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3471,province,Nakhon Sawan,88,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3472,province,Nakhon Sawan,88,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3473,province,Nakhon Sawan,88,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3474,province,Nakhon Sawan,88,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3475,province,Nakhon Si Thammarat,89,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3476,province,Nakhon Si Thammarat,89,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3477,province,Nakhon Si Thammarat,89,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3478,province,Nakhon Si Thammarat,89,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3479,province,Nakhon Si Thammarat,89,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3480,province,Nakhon Si Thammarat,89,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3481,province,Nakon Nayok,84,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3482,province,Nakon Nayok,84,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3483,province,Nakon Nayok,84,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3484,province,Nakon Nayok,84,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3485,province,Nam Dinh,175,1,Empowerment,2,Empowerment index,male,number,2015,0.79081534,EI_M
3486,province,Nam Dinh,175,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3487,province,Nam Dinh,175,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3488,province,Nam Dinh,175,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3489,province,Nam Dinh,175,2,Reproductive health,3,Reproductive health index,female,number,2015,0.32844309,RHI_F
3490,province,Nam Dinh,175,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3491,province,Nam Dinh,175,3,Violence,5,Violence Index,female,number,2015,0.03649635,VI_F
3492,province,Nam Dinh,175,1,Empowerment,1,Empowerment index,female,number,2015,0.4572661,EI_F
3493,province,Nan,90,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3494,province,Nan,90,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3495,province,Nan,90,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3496,province,Nan,90,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3497,province,Nan,90,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3498,province,Nan,90,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3499,province,Narathiwat,91,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3500,province,Narathiwat,91,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3501,province,Narathiwat,91,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3502,province,Narathiwat,91,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3503,province,Narathiwat,91,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3504,province,Narathiwat,91,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3505,province,Naypyidaw,53,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3506,province,Naypyidaw,53,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3507,province,Naypyidaw,53,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3508,province,Naypyidaw,53,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3509,province,Naypyidaw,53,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3510,province,Naypyidaw,53,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3511,province,Nghe An,176,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3512,province,Nghe An,176,1,Empowerment,1,Empowerment index,female,number,2015,0.41121782,EI_F
3513,province,Nghe An,176,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3514,province,Nghe An,176,1,Empowerment,2,Empowerment index,male,number,2015,0.677543,EI_M
3515,province,Ninh Binh,177,1,Empowerment,2,Empowerment index,male,number,2015,0.75193156,EI_M
3516,province,Ninh Binh,177,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3517,province,Ninh Binh,177,2,Reproductive health,3,Reproductive health index,female,number,2015,0.32844309,RHI_F
3518,province,Ninh Binh,177,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3519,province,Ninh Binh,177,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3520,province,Ninh Binh,177,1,Empowerment,1,Empowerment index,female,number,2015,0.46352803,EI_F
3521,province,Ninh Binh,177,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3522,province,Ninh Binh,177,3,Violence,5,Violence Index,female,number,2015,0.03649635,VI_F
3523,province,Ninh Thuan,178,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3524,province,Ninh Thuan,178,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3525,province,Ninh Thuan,178,1,Empowerment,1,Empowerment index,female,number,2015,0.37207355,EI_F
3526,province,Ninh Thuan,178,1,Empowerment,2,Empowerment index,male,number,2015,0.56311271,EI_M
3527,province,Nong Bua Lamphu,92,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3528,province,Nong Bua Lamphu,92,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3529,province,Nong Bua Lamphu,92,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3530,province,Nong Bua Lamphu,92,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3531,province,Nong Bua Lamphu,92,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3532,province,Nong Bua Lamphu,92,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3533,province,Nong Khai,93,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3534,province,Nong Khai,93,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3535,province,Nong Khai,93,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3536,province,Nong Khai,93,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3537,province,Nong Khai,93,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3538,province,Nong Khai,93,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3539,province,Nonthaburi,94,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3540,province,Nonthaburi,94,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3541,province,Nonthaburi,94,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3542,province,Nonthaburi,94,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3543,province,Nonthaburi,94,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3544,province,Nonthaburi,94,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3545,province,Oddar,15,1,Empowerment,1,Empowerment index,female,number,2015,0.55387495,EI_F
3546,province,Oddar,15,2,Reproductive health,3,Reproductive health index,female,number,2015,0.02193172,RHI_F
3547,province,Oddar,15,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3548,province,Oddar,15,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3549,province,Oddar,15,3,Violence,5,Violence Index,female,number,2015,0.01988072,VI_F
3550,province,Oddar,15,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3551,province,Oddar,15,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3552,province,Oddar,15,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3553,province,Oudomxay,34,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
3554,province,Oudomxay,34,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
3555,province,Oudomxay,34,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3556,province,Oudomxay,34,3,Violence,6,Violence Index,male,number,2015,0.03731343,VI_M
3557,province,Oudomxay,34,2,Reproductive health,3,Reproductive health index,female,number,2015,0.01802636,RHI_F
3558,province,Oudomxay,34,3,Violence,5,Violence Index,female,number,2015,0.02610966,VI_F
3559,province,Oudomxay,34,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
3560,province,Oudomxay,34,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
3561,province,Pailin,12,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3562,province,Pailin,12,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3563,province,Pailin,12,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3564,province,Pathum Thani,95,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3565,province,Pathum Thani,95,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3566,province,Pathum Thani,95,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3567,province,Pathum Thani,95,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3568,province,Pathum Thani,95,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3569,province,Pathum Thani,95,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3570,province,Pattani,96,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3571,province,Pattani,96,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3572,province,Pattani,96,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3573,province,Pattani,96,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3574,province,Pattani,96,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3575,province,Pattani,96,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3576,province,Phang Nga,97,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3577,province,Phang Nga,97,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3578,province,Phang Nga,97,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3579,province,Phang Nga,97,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3580,province,Phang Nga,97,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3581,province,Phang Nga,97,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3582,province,Phattalung,98,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3583,province,Phattalung,98,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3584,province,Phattalung,98,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3585,province,Phattalung,98,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3586,province,Phattalung,98,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3587,province,Phattalung,98,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3588,province,Phayao,99,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3589,province,Phayao,99,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3590,province,Phayao,99,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3591,province,Phayao,99,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3592,province,Phayao,99,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3593,province,Phayao,99,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3594,province,Phetchabun,100,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3595,province,Phetchabun,100,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3596,province,Phetchabun,100,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3597,province,Phetchabun,100,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3598,province,Phetchabun,100,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3599,province,Phetchabun,100,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3600,province,Phetchaburi,101,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3601,province,Phetchaburi,101,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3602,province,Phetchaburi,101,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3603,province,Phetchaburi,101,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3604,province,Phetchaburi,101,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3605,province,Phetchaburi,101,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3606,province,Phichit,102,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3607,province,Phichit,102,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3608,province,Phichit,102,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3609,province,Phichit,102,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3610,province,Phichit,102,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3611,province,Phichit,102,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3612,province,Phitsanulok,103,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3613,province,Phitsanulok,103,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3614,province,Phitsanulok,103,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3615,province,Phitsanulok,103,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3616,province,Phitsanulok,103,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3617,province,Phitsanulok,103,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3618,province,Phnom Penh,16,1,Empowerment,1,Empowerment index,female,number,2015,0.53317396,EI_F
3619,province,Phnom Penh,16,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3620,province,Phnom Penh,16,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
