admin_level,area_id,common_id,common_name,indicator_id,id,indicator_name,F/M,Unit,year,value
province,30,1,Empowerment,46,14840,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,97.5689223
province,30,1,Empowerment,46,14841,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,97.0262097
province,30,1,Empowerment,46,14842,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,97.4780566
province,30,1,Empowerment,46,14843,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,95.8401203
province,30,1,Empowerment,46,14844,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,96.0180316
province,163,1,Empowerment,46,14845,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,163,1,Empowerment,46,14846,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,163,1,Empowerment,46,14847,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,163,1,Empowerment,46,14848,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,163,1,Empowerment,46,14849,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,47,1,Empowerment,46,14850,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,47,1,Empowerment,46,14851,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,47,1,Empowerment,46,14852,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,47,1,Empowerment,46,14853,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,47,1,Empowerment,46,14854,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,72,1,Empowerment,46,14855,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,72,1,Empowerment,46,14856,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,72,1,Empowerment,46,14857,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,72,1,Empowerment,46,14858,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,72,1,Empowerment,46,14859,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,73,1,Empowerment,46,14860,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,73,1,Empowerment,46,14861,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,73,1,Empowerment,46,14862,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,73,1,Empowerment,46,14863,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,73,1,Empowerment,46,14864,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,4,1,Empowerment,46,14865,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,4,1,Empowerment,46,14866,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,4,1,Empowerment,46,14867,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,4,1,Empowerment,46,14868,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,4,1,Empowerment,46,14869,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,5,1,Empowerment,46,14870,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,5,1,Empowerment,46,14871,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,5,1,Empowerment,46,14872,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,5,1,Empowerment,46,14873,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,5,1,Empowerment,46,14874,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,6,1,Empowerment,46,14875,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,6,1,Empowerment,46,14876,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,6,1,Empowerment,46,14877,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,6,1,Empowerment,46,14878,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,6,1,Empowerment,46,14879,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,7,1,Empowerment,46,14880,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,7,1,Empowerment,46,14881,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,7,1,Empowerment,46,14882,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,7,1,Empowerment,46,14883,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,7,1,Empowerment,46,14884,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,3,1,Empowerment,46,14885,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,3,1,Empowerment,46,14886,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,3,1,Empowerment,46,14887,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,3,1,Empowerment,46,14888,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,3,1,Empowerment,46,14889,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,74,1,Empowerment,46,14890,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,74,1,Empowerment,46,14891,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,74,1,Empowerment,46,14892,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,74,1,Empowerment,46,14893,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,74,1,Empowerment,46,14894,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,8,1,Empowerment,46,14895,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,8,1,Empowerment,46,14896,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,8,1,Empowerment,46,14897,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,8,1,Empowerment,46,14898,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,8,1,Empowerment,46,14899,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,48,1,Empowerment,46,14900,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,48,1,Empowerment,46,14901,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,48,1,Empowerment,46,14902,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,48,1,Empowerment,46,14903,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,48,1,Empowerment,46,14904,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,49,1,Empowerment,46,14905,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,49,1,Empowerment,46,14906,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,49,1,Empowerment,46,14907,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,49,1,Empowerment,46,14908,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,49,1,Empowerment,46,14909,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,10,1,Empowerment,46,14910,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,10,1,Empowerment,46,14911,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,10,1,Empowerment,46,14912,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,10,1,Empowerment,46,14913,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,10,1,Empowerment,46,14914,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,31,1,Empowerment,46,14915,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,97.5689223
province,31,1,Empowerment,46,14916,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,97.5689223
province,31,1,Empowerment,46,14917,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,97.4780566
province,31,1,Empowerment,46,14918,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,97.4780566
province,31,1,Empowerment,46,14919,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,96.0180316
province,31,1,Empowerment,46,14920,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,96.0180316
province,31,1,Empowerment,46,14921,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,97.0262097
province,31,1,Empowerment,46,14922,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,97.0262097
province,31,1,Empowerment,46,14923,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,95.8401203
province,31,1,Empowerment,46,14924,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,95.8401203
province,167,1,Empowerment,46,14925,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,167,1,Empowerment,46,14926,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,167,1,Empowerment,46,14927,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,167,1,Empowerment,46,14928,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,167,1,Empowerment,46,14929,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,75,1,Empowerment,46,14930,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,75,1,Empowerment,46,14931,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,75,1,Empowerment,46,14932,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,75,1,Empowerment,46,14933,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,75,1,Empowerment,46,14934,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,168,1,Empowerment,46,14935,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,168,1,Empowerment,46,14936,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,168,1,Empowerment,46,14937,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,168,1,Empowerment,46,14938,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,168,1,Empowerment,46,14939,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,9,1,Empowerment,46,14940,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,9,1,Empowerment,46,14941,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,9,1,Empowerment,46,14942,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,9,1,Empowerment,46,14943,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,9,1,Empowerment,46,14944,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,169,1,Empowerment,46,14945,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,169,1,Empowerment,46,14946,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,169,1,Empowerment,46,14947,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,169,1,Empowerment,46,14948,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,169,1,Empowerment,46,14949,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,76,1,Empowerment,46,14950,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,76,1,Empowerment,46,14951,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,76,1,Empowerment,46,14952,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,76,1,Empowerment,46,14953,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,76,1,Empowerment,46,14954,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,11,1,Empowerment,46,14955,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,11,1,Empowerment,46,14956,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,11,1,Empowerment,46,14957,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,11,1,Empowerment,46,14958,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,11,1,Empowerment,46,14959,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,172,1,Empowerment,46,14960,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,172,1,Empowerment,46,14961,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,172,1,Empowerment,46,14962,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,172,1,Empowerment,46,14963,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,172,1,Empowerment,46,14964,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,171,1,Empowerment,46,14965,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,171,1,Empowerment,46,14966,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,171,1,Empowerment,46,14967,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,171,1,Empowerment,46,14968,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,171,1,Empowerment,46,14969,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,77,1,Empowerment,46,14970,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,77,1,Empowerment,46,14971,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,77,1,Empowerment,46,14972,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,77,1,Empowerment,46,14973,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,77,1,Empowerment,46,14974,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,78,1,Empowerment,46,14975,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,78,1,Empowerment,46,14976,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,78,1,Empowerment,46,14977,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,78,1,Empowerment,46,14978,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,78,1,Empowerment,46,14979,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,173,1,Empowerment,46,14980,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,173,1,Empowerment,46,14981,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,173,1,Empowerment,46,14982,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,173,1,Empowerment,46,14983,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,173,1,Empowerment,46,14984,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,170,1,Empowerment,46,14985,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,170,1,Empowerment,46,14986,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,170,1,Empowerment,46,14987,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,170,1,Empowerment,46,14988,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,170,1,Empowerment,46,14989,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,79,1,Empowerment,46,14990,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,79,1,Empowerment,46,14991,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,79,1,Empowerment,46,14992,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,79,1,Empowerment,46,14993,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,79,1,Empowerment,46,14994,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,174,1,Empowerment,46,14995,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,174,1,Empowerment,46,14996,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,88.7098758
province,174,1,Empowerment,46,14997,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,174,1,Empowerment,46,14998,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.6983344
province,174,1,Empowerment,46,14999,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,174,1,Empowerment,46,15000,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,88.5008518
province,174,1,Empowerment,46,15001,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,174,1,Empowerment,46,15002,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,88.6322409
province,174,1,Empowerment,46,15003,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,174,1,Empowerment,46,15004,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,88.6079088
province,33,1,Empowerment,46,15005,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,97.0262097
province,33,1,Empowerment,46,15006,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,95.8401203
province,33,1,Empowerment,46,15007,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,97.4780566
province,33,1,Empowerment,46,15008,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,96.0180316
province,33,1,Empowerment,46,15009,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,97.5689223
province,32,1,Empowerment,46,15010,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,97.4780566
province,32,1,Empowerment,46,15011,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,97.0262097
province,32,1,Empowerment,46,15012,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,97.5689223
province,32,1,Empowerment,46,15013,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,95.8401203
province,32,1,Empowerment,46,15014,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,96.0180316
province,81,1,Empowerment,46,15015,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,81,1,Empowerment,46,15016,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,81,1,Empowerment,46,15017,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,81,1,Empowerment,46,15018,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,81,1,Empowerment,46,15019,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,50,1,Empowerment,46,15020,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,50,1,Empowerment,46,15021,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,50,1,Empowerment,46,15022,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,50,1,Empowerment,46,15023,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,50,1,Empowerment,46,15024,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,82,1,Empowerment,46,15025,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,82,1,Empowerment,46,15026,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,82,1,Empowerment,46,15027,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,82,1,Empowerment,46,15028,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,82,1,Empowerment,46,15029,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,51,1,Empowerment,46,15030,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,51,1,Empowerment,46,15031,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,51,1,Empowerment,46,15032,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,51,1,Empowerment,46,15033,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,51,1,Empowerment,46,15034,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,52,1,Empowerment,46,15035,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,65.3697904
province,52,1,Empowerment,46,15036,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,64.3904844
province,52,1,Empowerment,46,15037,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,60.7410327
province,52,1,Empowerment,46,15038,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,67.348378
province,52,1,Empowerment,46,15039,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,68.5942751
province,14,1,Empowerment,46,15040,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,91.8248175
province,14,1,Empowerment,46,15041,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,85.9703551
province,14,1,Empowerment,46,15042,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,87.7467199
province,14,1,Empowerment,46,15043,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,95.7294957
province,14,1,Empowerment,46,15044,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,88.0158084
province,83,1,Empowerment,46,15045,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,83,1,Empowerment,46,15046,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,83,1,Empowerment,46,15047,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,83,1,Empowerment,46,15048,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,83,1,Empowerment,46,15049,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,85,1,Empowerment,46,15050,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,85,1,Empowerment,46,15051,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,85,1,Empowerment,46,15052,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,85,1,Empowerment,46,15053,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,85,1,Empowerment,46,15054,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,86,1,Empowerment,46,15055,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,86,1,Empowerment,46,15056,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,86,1,Empowerment,46,15057,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,86,1,Empowerment,46,15058,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,86,1,Empowerment,46,15059,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,87,1,Empowerment,46,15060,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,87,1,Empowerment,46,15061,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,87,1,Empowerment,46,15062,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,87,1,Empowerment,46,15063,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,87,1,Empowerment,46,15064,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,88,1,Empowerment,46,15065,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,88,1,Empowerment,46,15066,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,88,1,Empowerment,46,15067,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,88,1,Empowerment,46,15068,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,88,1,Empowerment,46,15069,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,89,1,Empowerment,46,15070,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2005,79.8417995
province,89,1,Empowerment,46,15071,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2000,79.0743476
province,89,1,Empowerment,46,15072,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2010,79.7751405
province,89,1,Empowerment,46,15073,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2015,78.3895035
province,89,1,Empowerment,46,15074,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
province,84,1,Empowerment,46,15075,Ratio of female to male labor force participation rate (modeled ILO estimate),ratio,percent,2019,78.0743692
